,tokens,tone,word,word1
4895,대통령실 헬기 타고 이동 있었다는 야당 언론 문제 제기 주민 깰까봐 나갔다고 해명 했습니다 기록 폭우 힘들어하는 국민 위해 대통령 출발 하는데 시끄럽다고 불평 주민 없었을 믿습니다,-2,"['대통령실', '헬기', '타', '고', '이동', '있', '었', '다는', '야당', '언론', '문제', '제기', '주민', '깰까', '봐', '나갔', '다고', '해명', '했', '습니다', '기록', '폭우', '힘들', '어', '하', '는', '국민', '위해', '대통령', '출발', '하', '는', '데', '시끄럽', '다고', '불평', '주민', '없', '었', '을', '믿', '습니다']","[486, 443, 182, 3, 859, 4, 12, 142, 2016, 102, 201, 2388, 344, 2389, 968, 2390, 65, 2391, 7, 39, 585, 5, 1001, 11, 1, 2, 673, 151, 75, 2392, 1, 2, 148, 2393, 65, 2394, 344, 15, 12, 55, 1682, 39]"
4896,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4897,코리아 뉴스 레이 굉장히 인상 폭우 대해 기사 발행 했는데 원인 대책 피해 보상 디테일 정말 필요한 정보 내보내고 있음 국내 여타 쓰레기 언론 자극 뉴스 뽑고 있을,-2,"['코리아', '뉴스', '레이', '굉장히', '인상', '폭우', '대해', '기사', '발행', '했', '는데', '원인', '대책', '피해', '보상', '디테일', '정말', '필요', '한', '정보', '내보내', '고', '있', '음', '국내', '여타', '쓰레기', '언론', '자극', '뉴스', '뽑', '고', '있', '을']","[619, 32, 620, 621, 622, 5, 430, 404, 343, 7, 13, 402, 379, 17, 591, 623, 299, 435, 25, 307, 624, 3, 4, 41, 441, 625, 173, 102, 626, 32, 463, 3, 4, 55]"
4898,현장 노동자 모두 열차 운행 생각 했을 당연히 해야 하는 생각 했죠 사람 쏟아지는 폭우 뚫고 출근 하는데 무섭더라고요,-2,"['현장', '노동자', '모두', '열차', '운행', '생각', '했', '을', '당연히', '해야', '하', '는', '생각', '했', '죠', '사람', '쏟아지', '는', '폭우', '뚫', '고', '출근', '하', '는', '데', '무섭', '더라고요']","[107, 217, 111, 427, 384, 49, 7, 55, 389, 193, 1, 2, 49, 7, 189, 42, 351, 2, 5, 419, 3, 129, 1, 2, 148, 428, 381]"
4899,잇죠 폭염 폭우 장난 아니네요 우리 안전하게 살아있어요,0,"['잇', '죠', '폭염', '폭우', '장난', '아니', '네요', '우리', '안', '전하', '게', '살', '아', '있', '어요']","[1040, 189, 27, 5, 682, 53, 317, 84, 257, 601, 18, 168, 74, 4, 82]"
4900,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4901,폭우 맨홀 뚜껑 열려 휩쓸려 남매 실종,-2,"['폭우', '맨홀', '뚜껑', '열려', '휩쓸려', '남매', '실종']","[5, 200, 177, 687, 688, 607, 382]"
4902,이재명 낙선 원인 황교익 먹방 촬영 황교익 차관 지위 경기 관광 공사 사장 임명 날라 갔다고 생각 한다 경기도 소방 최고 책임자 자기 지역 대형 화재 팽개 마산 내려가,-1,"['이재명', '낙선', '원인', '황', '교익', '먹방', '촬영', '황', '교익', '차관', '지위', '경기', '관광', '공사', '사장', '임명', '날라', '갔', '다고', '생각', '한다', '경기도', '소방', '최고', '책임자', '자기', '지역', '대형', '화재', '팽', '개', '마산', '내려가']","[77, 943, 402, 386, 391, 103, 840, 386, 391, 726, 944, 574, 945, 848, 946, 692, 947, 308, 65, 49, 412, 421, 505, 651, 893, 456, 112, 309, 69, 789, 541, 559, 246]"
4903,속보 서울 도봉구 종로구 산사태 주의보 발령,0,"['속보', '서울', '도봉구', '종로구', '산사태', '주의보', '발령']","[539, 22, 1796, 1491, 115, 243, 613]"
4904,카페 만년 어워즈 라인업 공개 카페 활자 투디 돌이 출격 하는 어워즈 시작 합니다 일간 참여 보면 최대 캐시 뽑기,0,"['카페', '만년', '어', '워즈', '라인업', '공개', '카페', '활자', '투', '디', '돌', '이', '출격', '하', '는', '어', '워즈', '시작', '합니다', '일간', '참여', '보', '면', '최대', '캐시', '뽑', '기']","[481, 2075, 11, 1217, 2076, 718, 481, 2077, 1551, 1679, 703, 24, 2078, 1, 2, 11, 1217, 185, 66, 1608, 54, 31, 20, 353, 2079, 463, 63]"
4905,서울시 최초 터널 빗물 시설 신월 빗물 시설 국내 최고 수준 배수 능력 자랑 하며 폭우 최대 빗물 저장 신월 빗물 시설 운영 통해 장마철 고질 침수 지역 신월동,0,"['서울시', '최초', '터널', '빗물', '시설', '신월', '빗물', '시설', '국내', '최고', '수준', '배수', '능력', '자랑', '하', '며', '폭우', '최대', '빗물', '저장', '신월', '빗물', '시설', '운영', '통해', '장마철', '고질', '침수', '지역', '신월동']","[1122, 3327, 3328, 1049, 938, 2289, 1049, 938, 441, 651, 1913, 1037, 940, 866, 1, 210, 5, 353, 1049, 2583, 2289, 1049, 938, 118, 686, 3329, 3330, 6, 112, 3331]"
4906,민주 당원 이재명 대한 강력한 불신임 넘는 당원 투표 거부 하고 있다 매우 심각한 상황 민주당 경선 끝난 다해 유증 계속 이어진다면 차기 총선 민주당 완패 보듯 뻔한 일이 친문,-2,"['민주', '당원', '이재명', '대한', '강력', '한', '불신임', '넘', '는', '당원', '투표', '거부', '하', '고', '있', '다', '매우', '심각', '한', '상황', '민주당', '경선', '끝', '난', '다', '해', '유증', '계속', '이어진다면', '차기', '총선', '민주당', '완패', '보', '듯', '뻔한', '일', '이', '친문']","[2636, 1807, 77, 680, 2062, 25, 2637, 206, 2, 1807, 1537, 2638, 1, 3, 4, 10, 1113, 1808, 25, 40, 434, 1739, 750, 2454, 10, 26, 2639, 276, 2640, 2641, 2642, 434, 2643, 31, 1150, 2644, 227, 24, 2645]"
4907,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4908,다행 이긴하다 없었으면 주변 고였을거 아녀,-2,"['다행', '이', '긴', '하', '다', '없', '었', '으면', '주변', '고였', '을', '거', '아녀']","[51, 24, 562, 1, 10, 15, 12, 114, 345, 850, 55, 34, 851]"
4909,피해자 용기 기억 하라 일본군 위안부 림일 맞이 집회 세계 연대 집회 수요시위 독일 미국 세계 곳곳 연대 발언 수요시위 참여자 우리 지금 강하게 역사 진실 마주 피해,1,"['피해자', '용기', '기억', '하', '라', '일본군', '위안부', '림', '일', '맞이', '집회', '세계', '연대', '집회', '수요시위', '독일', '미국', '세계', '곳곳', '연대', '발언', '수요시위', '참여', '자', '우리', '지금', '강하', '게', '역사', '진실', '마주', '피해']","[1435, 1773, 116, 1, 375, 3388, 3389, 3390, 227, 1125, 2301, 256, 2302, 2301, 2303, 3391, 457, 256, 3063, 2302, 1190, 2303, 54, 215, 84, 105, 3392, 18, 470, 2440, 1868, 17]"
4910,날라가 코미디빅리그 징맨 폭우 충격 피해 수준,-2,"['날', '라가', '코미디', '빅리그', '징', '맨', '폭우', '충격', '피해', '수준']","[995, 2237, 2502, 2503, 2504, 479, 5, 180, 17, 1913]"
4911,와이 마스크 쓰는 사람 내는 와중 누누 안타 감사,1,"['와이', '마스크', '쓰', '는', '사람', '내', '는', '와중', '누누', '안타', '감사']","[3071, 1844, 548, 2, 42, 742, 2, 68, 3072, 3073, 96]"
4912,핫함 경보 폭염 넘어서는 뜨거운 열기 승리 하나 되는 피치스 뷰잉 파티 현장 피치스 피치스,0,"['핫', '함', '경보', '폭염', '넘', '어서', '는', '뜨거운', '열기', '승리', '하나', '되', '는', '피치스', '뷰', '잉', '파티', '현장', '피치스', '피치스']","[556, 296, 80, 27, 206, 113, 2, 575, 576, 577, 209, 9, 2, 196, 511, 552, 507, 107, 196, 196]"
4913,자택 실시간 보고 받으며 호우 피해 점검 상황 지켜보면서 어떡해 어떡해 하고 있는 크게 차이,-2,"['자택', '실시간', '보', '고', '받', '으며', '호우', '피해', '점검', '상황', '지켜보', '면서', '어떡', '해', '어떡', '해', '하', '고', '있', '는', '크', '게', '차이']","[472, 220, 31, 3, 47, 348, 59, 17, 310, 40, 593, 98, 406, 26, 406, 26, 1, 3, 4, 2, 490, 18, 666]"
4914,지하철 호선 운영 오늘 모두 정상화 반면 민간 운영 하는 호선 일부 구간 운영 되고 상당수 침수 복구 있는 여러분 지금 민영화 결론 보고 계십니다 운영 최대,0,"['지하철', '호선', '운영', '오늘', '모두', '정상', '화', '반면', '민간', '운영', '하', '는', '호선', '일부', '구간', '운영', '되', '고', '상당수', '침수', '복구', '있', '는', '여러분', '지금', '민영화', '결론', '보', '고', '계십니다', '운영', '최대']","[135, 244, 118, 35, 111, 409, 183, 532, 533, 118, 1, 2, 244, 534, 279, 118, 9, 3, 535, 6, 67, 4, 2, 156, 105, 536, 537, 31, 3, 538, 118, 353]"
4915,근처 싱크홀 발생 지하방 갑자기 물이 차오르기 시작 했고 옆집 살던 주민 필사 창문 뜯어서 구출 하려 했지만 물이 차서 수가 없었다고,-2,"['근처', '싱크홀', '발생', '지하', '방', '갑자기', '물', '이', '차오르', '기', '시작', '했', '고', '옆집', '살', '던', '주민', '필사', '창문', '뜯', '어서', '구출', '하', '려', '했', '지만', '물', '이', '차', '서', '수', '가', '없', '었', '다고']","[950, 774, 361, 766, 819, 569, 230, 24, 1144, 63, 185, 7, 3, 1145, 168, 16, 344, 967, 1146, 1147, 113, 1148, 1, 913, 7, 110, 230, 24, 231, 52, 199, 29, 15, 12, 65]"
4916,산불 나면 간다 했지 가지 가겠단 소리 했다,-2,"['산불', '나', '면', '간다', '했', '지', '가', '지', '가', '겠', '단', '소리', '했', '다']","[23, 28, 20, 449, 7, 14, 29, 14, 29, 58, 584, 119, 7, 10]"
4917,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-2,"['영화', '기생충', '송강호', '폭우', '침수', '다음', '조여정', '어제', '와서', '미세먼지', '없', '구', '하', '고', '송강호', '하', '는', '장면', '있', '거든요', '그거', '충격', '받', '았', '는데', '오늘', '선선', '해서', '좋', '은데']","[222, 223, 100, 5, 6, 44, 224, 92, 152, 36, 15, 94, 1, 3, 100, 1, 2, 126, 4, 191, 174, 180, 47, 33, 13, 35, 219, 62, 50, 141]"
4918,다행 이런게 아니라서,0,"['다행', '이런', '게', '아니', '라서']","[51, 176, 18, 53, 2751]"
4919,최애 원우 다행 천만 생각 중임 밍프였으 질투 돌아서 벤쿠버 티켓 결제,-2,"['최애', '원우', '다행', '천만', '생각', '중임', '밍', '프', '였', '으', '질투', '돌', '아서', '벤쿠버', '티켓', '결제']","[1254, 2942, 51, 844, 49, 1012, 1420, 1321, 250, 1474, 2943, 703, 329, 2944, 1521, 2720]"
4920,미드 뉴스룸 년전 나온 장면 지금 탄소 예산 기가톤 정도 남았고 대기 이산화탄소 농도 여기 하는 대량 이민 산불 폭풍 식량난 식수 부족 역병 같은 포스트 아포칼립스 세계 맛보고있네,-2,"['미드', '뉴스룸', '년', '전', '나온', '장면', '지금', '탄소', '예산', '기', '가', '톤', '정도', '남', '았', '고', '대기', '이산화', '탄소', '농도', '여기', '하', '는', '대량', '이민', '산불', '폭풍', '식량난', '식수', '부족', '역병', '같', '은', '포스트', '아포', '칼', '립스', '세계', '맛보', '고', '있', '네']","[330, 331, 278, 237, 258, 126, 105, 169, 175, 63, 29, 332, 125, 229, 33, 3, 232, 333, 169, 334, 153, 1, 2, 319, 335, 23, 336, 337, 324, 281, 338, 30, 8, 339, 340, 263, 341, 256, 342, 3, 4, 202]"
4921,어제 폭우 톰보이 빌런 등장,-2,"['어제', '폭우', '톰보이', '빌', '런', '등장']","[92, 5, 989, 990, 282, 327]"
4922,현장 노동자 모두 열차 운행 생각 했을 당연히 해야 하는 생각 했죠 사람 쏟아지는 폭우 뚫고 출근 하는데 무섭더라고요,-2,"['현장', '노동자', '모두', '열차', '운행', '생각', '했', '을', '당연히', '해야', '하', '는', '생각', '했', '죠', '사람', '쏟아지', '는', '폭우', '뚫', '고', '출근', '하', '는', '데', '무섭', '더라고요']","[107, 217, 111, 427, 384, 49, 7, 55, 389, 193, 1, 2, 49, 7, 189, 42, 351, 2, 5, 419, 3, 129, 1, 2, 148, 428, 381]"
4923,티니 덕분 더쇼 초이스 관왕 달성 오늘 내일 사랑 해요 에이,1,"['티', '니', '덕분', '더', '쇼', '초이스', '관', '왕', '달성', '오늘', '내일', '사랑', '해요', '에이']","[408, 64, 45, 226, 964, 2153, 2154, 2155, 2156, 35, 270, 592, 506, 1197]"
4924,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4925,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4926,속초 산불 속초시 전날 제주도 여행 떠났다가 당일 비행기 없어 다음 비행기 부랴부랴 올라온 바람직하지 않은 처신 비난 했던 언론 기억 그런데 서울 복판 물난리 기적 대면,-2,"['속초', '산불', '속', '초시', '전날', '제주', '도', '여행', '떠났', '다가', '당일', '비행기', '없', '어', '다음', '비행기', '부랴부랴', '올라온', '바람직', '하', '지', '않', '은', '처신', '비난', '했', '던', '언론', '기억', '그런데', '서울', '복판', '물난리', '기적', '대', '면']","[160, 23, 161, 162, 154, 143, 21, 139, 163, 101, 150, 56, 15, 11, 44, 56, 149, 164, 165, 1, 14, 46, 8, 166, 122, 7, 16, 102, 116, 158, 22, 123, 60, 167, 109, 20]"
4927,훈녀 생정 침수 차량 탈출 하기 목숨 보존 유리창 깨는 죽빵 스킬,-3,"['훈', '녀', '생정', '침수', '차량', '탈출', '하', '기', '목숨', '보존', '유리창', '깨', '는', '죽', '빵', '스킬']","[1228, 2610, 2611, 6, 302, 644, 1, 63, 1947, 1518, 2612, 2613, 2, 95, 1584, 1572]"
4928,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-2,"['영화', '기생충', '송강호', '폭우', '침수', '다음', '조여정', '어제', '와서', '미세먼지', '없', '구', '하', '고', '송강호', '하', '는', '장면', '있', '거든요', '그거', '충격', '받', '았', '는데', '오늘', '선선', '해서', '좋', '은데']","[222, 223, 100, 5, 6, 44, 224, 92, 152, 36, 15, 94, 1, 3, 100, 1, 2, 126, 4, 191, 174, 180, 47, 33, 13, 35, 219, 62, 50, 141]"
4929,장애 가족 참변 반지하 침수 현장 찾아 미리 대피 됐나 윤석열 구명조끼 입었다고 하는데 발견 하기 힘드냐 박근혜 무슨 데쟈뷰 피해자 유가족 이었으면 있었다,-2,"['장애', '가족', '참변', '반지하', '침수', '현장', '찾', '아', '미리', '대피', '됐', '나', '윤석열', '구명조끼', '입', '었', '다고', '하', '는데', '발견', '하', '기', '힘드', '냐', '박근혜', '무슨', '데', '쟈', '뷰', '피해자', '유가족', '이', '었', '으면', '있', '었', '다']","[691, 411, 1187, 170, 6, 107, 197, 74, 908, 312, 140, 28, 108, 1188, 172, 12, 65, 1, 13, 516, 1, 63, 1253, 272, 849, 383, 148, 2227, 511, 1435, 2228, 24, 12, 114, 4, 12, 10]"
4930,주차장 침수 꺼내놨더니 위반 딱지 상식 폭우 서울 자치구 정차 단속 단속 재난대응 쏟기도 벅찬데,-2,"['주차장', '침수', '꺼내', '놨더니', '위반', '딱지', '상식', '폭우', '서울', '자치구', '정차', '단속', '단속', '재난', '대응', '쏟', '기', '도', '벅찬데']","[1486, 6, 4043, 4044, 4045, 1738, 2139, 5, 22, 3004, 4046, 3092, 3092, 37, 827, 1694, 63, 21, 4047]"
4931,전장 짜릿해요 재밌다 탱커 필수 아니라네 하지만 전사 들고 탱아드 버스 지원 댕겨 점사 지시 짜릿 용기 사도 긴한데 희귀 사실 언제 무슨 기술 써야 할지 몰라서,1,"['전장', '짜릿', '해요', '재밌', '다', '탱커', '필수', '아니', '라네', '하', '지만', '전사', '들', '고', '탱', '아드', '버스', '지원', '댕겨', '점사', '지시', '짜릿', '용기', '사', '도', '긴한', '데', '희귀', '사실', '언제', '무슨', '기술', '써야', '할지', '몰라서']","[2897, 1167, 506, 875, 10, 2898, 1974, 53, 2899, 1, 110, 2242, 468, 3, 2900, 1847, 464, 171, 2901, 2902, 2360, 1167, 1773, 188, 21, 2903, 148, 2904, 489, 521, 383, 2905, 2906, 549, 2907]"
4932,퇴근길 침수 보면서도 퇴근,-2,"['퇴근길', '침수', '보', '면서', '도', '퇴근']","[288, 6, 31, 98, 21, 70]"
4933,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
4934,윤석열 울진 산불 재민 찾아 있더라도 헬기 타고 와야죠 다음 뉴스,-2,"['윤석열', '울진', '산불', '재민', '찾', '아', '있', '더라도', '헬기', '타', '고', '와야', '죠', '다음', '뉴스']","[108, 459, 23, 602, 197, 74, 4, 895, 443, 182, 3, 515, 189, 44, 32]"
4935,단독 갓세븐 박진영 폭우 피해 복구 위해 만원 기부 선한 영향력 뉴스 사진 출처 엔터테인먼트 뉴스 진영 박진영,-1,"['단독', '갓', '세븐', '박진영', '폭우', '피해', '복구', '위해', '만', '원', '기부', '선', '한', '영향력', '뉴스', '사진', '출처', '엔터', '테', '인', '먼', '트', '뉴스', '진영', '박진영']","[292, 350, 321, 157, 5, 17, 67, 151, 138, 179, 241, 422, 25, 423, 32, 48, 245, 424, 405, 57, 425, 269, 32, 298, 157]"
4936,이제 우리나라 사계절 아름다운 나라 아니다 동시 경보 뜨는 나라 시바,-3,"['이제', '우리', '나라', '사계절', '아름다운', '나라', '아니', '다', '동시', '경보', '뜨', '는', '나라', '시바']","[131, 84, 213, 1721, 1380, 213, 53, 10, 1367, 80, 694, 2, 213, 1513]"
4937,소름 끼쳤다 어제 트위터 소식 쏟아지고 있었는데 강원도 폭우 오고 있다는 소식 전혀 보지 있다가 방금 트윗 하나 보고 겨우 알았다 여태 전부 서울 인천 얘기 였음 서울 거의 단위,-3,"['소름', '끼쳤', '다', '어제', '트위터', '소식', '쏟아지', '고', '있', '었', '는데', '강원도', '폭우', '오', '고', '있', '다는', '소식', '전혀', '보', '지', '있', '다가', '방금', '트윗', '하나', '보', '고', '겨우', '알', '았', '다', '여태', '전부', '서울', '인천', '얘기', '였', '음', '서울', '거의', '단위']","[1300, 2120, 10, 92, 373, 416, 351, 3, 4, 12, 13, 132, 5, 104, 3, 4, 142, 416, 1914, 31, 14, 4, 101, 1194, 297, 209, 31, 3, 2121, 184, 33, 10, 1337, 1269, 22, 917, 451, 250, 41, 22, 293, 2122]"
4938,드뎌 아이 도착 했어요 오빠 인천콘 입혀서 데려가려 했으나 망할 코로나 때문 콘도 가고 휴가 놀러 가고 출근 이쁘니까 감사 드립니다,-1,"['드', '뎌', '아이', '도착', '했', '어요', '오빠', '인천', '콘', '입혀서', '데려', '가려', '했으나', '망할', '코로나', '때문', '콘', '도', '가', '고', '휴가', '놀', '러', '가', '고', '출근', '이쁘', '니까', '감사', '드립니다']","[1138, 3655, 316, 786, 7, 82, 1230, 917, 2621, 3656, 1669, 3657, 3658, 3659, 320, 271, 2621, 21, 29, 3, 994, 2204, 290, 29, 3, 129, 2791, 314, 96, 124]"
4939,아니지만 차서 그렸어용 진짜 오던데 조심하시구 폭염 조심하시구 안전하셨음 좋겠어여 그림 그림러 그림 그림 벚꽃 상시 커미션,1,"['아니', '지만', '차', '서', '그렸', '어용', '진짜', '오', '던데', '조심', '하', '시', '구', '폭염', '조심', '하', '시', '구', '안', '전하', '셨', '음', '좋', '겠', '어여', '그림', '그림', '러', '그림', '그림', '벚꽃', '상시', '커미션']","[53, 110, 231, 52, 806, 828, 61, 104, 807, 83, 1, 38, 94, 27, 83, 1, 38, 94, 257, 601, 93, 41, 50, 58, 829, 205, 205, 290, 205, 205, 830, 831, 711]"
4940,이런 사진 받았어요 현재 청주 폭우 아래 내려가고 있나 봐요 무서워요 도로 침수 하고 나서 오는 운전 무서워졌어요,-2,"['이런', '사진', '받', '았', '어요', '현재', '청주', '폭우', '아래', '내려가', '고', '있', '나', '봐요', '무서워요', '도로', '침수', '하', '고', '나', '서', '오', '는', '운전', '무서워', '졌어요']","[176, 48, 47, 33, 82, 137, 253, 5, 146, 246, 3, 4, 28, 304, 365, 136, 6, 1, 3, 28, 52, 104, 2, 318, 366, 367]"
4941,재난 상황 트위터 소식 제일 빨라요 지난 년전 지진 트위터 소식 제일 빨랐어요 전화통화 카톡 먹통 되었었고 재난 발생 하면 트친 끼리 정보 공유 하는 필요합니다 들어 어디 대피,-2,"['재난', '상황', '트위터', '소식', '제일', '빨라요', '지난', '년', '전', '지진', '트위터', '소식', '제일', '빨랐', '어요', '전화', '통화', '카톡', '먹통', '되', '었었', '고', '재난', '발생', '하', '면', '트친', '끼리', '정보', '공유', '하', '는', '필요', '합니다', '들', '어', '어디', '대피']","[37, 40, 373, 416, 720, 2072, 426, 278, 237, 444, 373, 416, 720, 2073, 82, 286, 864, 1245, 1982, 9, 1459, 3, 37, 361, 1, 20, 413, 2074, 307, 1325, 1, 2, 435, 66, 468, 11, 544, 312]"
4942,오늘 군산 찾아와 덕분 쇼챔피언 행복했어요 다음 만나요 뿌뿌,1,"['오늘', '군산', '찾아와', '덕분', '쇼', '챔피언', '행복', '했', '어요', '다음', '만나', '요', '뿌', '뿌']","[35, 1562, 1563, 45, 964, 1564, 315, 7, 82, 44, 836, 355, 762, 762]"
4943,윤석열 대통령 장애 가족 참변 반지하 침수 현장 찾아 미리 대피 됐느냐 윤석열 질문 충격 박근혜 구명조끼 발언 떠올랐음,-2,"['윤석열', '대통령', '장애', '가족', '참변', '반지하', '침수', '현장', '찾', '아', '미리', '대피', '됐', '느냐', '윤석열', '질문', '충격', '박근혜', '구명조끼', '발언', '떠올랐', '음']","[108, 75, 691, 411, 1187, 170, 6, 107, 197, 74, 908, 312, 140, 1630, 108, 779, 180, 849, 1188, 1190, 1476, 41]"
4944,이재명 도지사 소방 업무 하는 없다 해놓고 정작 경기도 화재 났을 황교익 마산 볶에 처묵처묵,-2,"['이재명', '도지사', '소방', '업무', '하', '는', '없', '다', '해', '놓', '고', '정작', '경기도', '화재', '났', '을', '황', '교익', '마산', '볶', '에', '처묵', '처묵']","[77, 233, 505, 1157, 1, 2, 15, 10, 26, 904, 3, 235, 421, 69, 187, 55, 386, 391, 559, 1328, 573, 758, 758]"
4945,현석 진짜 오랜 만이 수고 하셨 스미스 날씨 오락가락 이제 장마 감기 조심,0,"['현석', '진짜', '오랜', '만이', '수고', '하', '셨', '스미스', '날씨', '오락가락', '이제', '장마', '감기', '조심']","[1920, 61, 1516, 1921, 1922, 1, 93, 1923, 159, 1924, 131, 306, 1517, 83]"
4946,이재명 재난 대처 하는 방식 코로나 이후 재난 원금 노래 하며 각종 기금 예산 빼내어 수조 남김 정작 경기도 수해 개군 억원 지원 정부 재난 원금,-2,"['이재명', '재난', '대처', '하', '는', '방식', '코로나', '이후', '재난', '원금', '노래', '하', '며', '각종', '기금', '예산', '빼내', '어', '수조', '남김', '정작', '경기도', '수해', '개군', '억', '원', '지원', '정부', '재난', '원금']","[77, 37, 195, 1, 2, 925, 320, 450, 37, 578, 497, 1, 210, 667, 1261, 175, 1262, 11, 1263, 1264, 235, 421, 429, 1265, 1227, 179, 171, 144, 37, 578]"
4947,기록 호우 인한 강남 침수 오세훈 대권 떠내려가 버림 수해 기억 하는 서초 구민 강남 구민 많아요,-2,"['기록', '호우', '인한', '강남', '침수', '오세훈', '대권', '떠내려가', '버림', '수해', '기억', '하', '는', '서초', '구민', '강남', '구민', '많', '아요']","[585, 59, 1009, 358, 6, 582, 2686, 2236, 2687, 429, 116, 1, 2, 1627, 1066, 358, 1066, 71, 557]"
4948,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-2,"['영화', '기생충', '송강호', '폭우', '침수', '다음', '조여정', '어제', '와서', '미세먼지', '없', '구', '하', '고', '송강호', '하', '는', '장면', '있', '거든요', '그거', '충격', '받', '았', '는데', '오늘', '선선', '해서', '좋', '은데']","[222, 223, 100, 5, 6, 44, 224, 92, 152, 36, 15, 94, 1, 3, 100, 1, 2, 126, 4, 191, 174, 180, 47, 33, 13, 35, 219, 62, 50, 141]"
4949,노원구 상계 인근 주민 여러분 산사태 경보 입니다 있지 마세요 산사태 경보 토양 함수 내려집니다 있는 최대한 도의 내렸습니다 나무 기울어져 있거나 비탈 갑자기 물이,0,"['노원구', '상계', '인근', '주민', '여러분', '산사태', '경보', '입니다', '있', '지', '마세요', '산사태', '경보', '토양', '함수', '내려', '집니다', '있', '는', '최대한', '도의', '내렸', '습니다', '나무', '기울어져', '있', '거나', '비탈', '갑자기', '물', '이']","[670, 671, 714, 344, 156, 115, 80, 127, 4, 14, 725, 115, 80, 1166, 1391, 595, 923, 4, 2, 723, 1392, 788, 39, 280, 1393, 4, 255, 1394, 569, 230, 24]"
4950,실시간 강남역 슈퍼맨 등장 아저씨 폭우 침수 강남역 복판 배수관 쌓여있는 쓰레기 맨손 건져 덕분 종아리 차올랐던 금방 내려감,-1,"['실시간', '강남역', '슈퍼맨', '등장', '아저씨', '폭우', '침수', '강남역', '복판', '배수관', '쌓여', '있', '는', '쓰레기', '맨손', '건져', '덕분', '종아리', '차올랐', '던', '금방', '내려감']","[220, 192, 707, 327, 674, 5, 6, 192, 123, 590, 586, 4, 2, 173, 708, 675, 45, 709, 645, 16, 689, 710]"
4951,폭우 혼돈,-2,"['폭우', '혼돈']","[5, 267]"
4952,이상 화재 사람 죽어 도지사 떡볶이 먹방 찍고계셨던 말씀 셨습,-2,"['이상', '화재', '사람', '죽', '어', '도지사', '떡볶이', '먹방', '찍', '고', '계셨', '던', '말씀', '셨', '습']","[130, 69, 42, 95, 11, 233, 133, 103, 99, 3, 265, 16, 203, 93, 266]"
